ID;UserID;Date;Hosting Type;Language;Adult Content;Other Problem;Web Spam;News/Editorial;Commercial;Educational/Research;Discussion;Personal/Leisure;Media;Database;Readability-Vis;Readability-Lang;Neutrality;Bias;Trustiness;Confidence;auto_lang
35496;6;22-MAR-10 11:40:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
46037;14;13-APR-10 15:08:55;;;;OtherProblem;;;;;;;;;;;;;;;en
33594;6;23-APR-10 11:13:47;;;;OtherProblem;;;;;;;;;;;;;;;en
33594;7;31-MAR-10 11:27:20;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
33594;8;21-APR-10 10:33:01;;mixed;;;;;;;;;;;;;;;;;en
61642;8;16-APR-10 15:34:57;;unknown;;;;;;;;;;;;;;;;;en
90242;14;19-MAR-10 13:37:01;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
85583;8;18-MAR-10 14:13:35;;unknown;;;;;;;;;;;;;;;;;en
75712;8;15-APR-10 15:14:45;;unknown;;;;;;;;;;;;;;;;;en
64664;13;22-MAR-10 11:57:31;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
64664;6;30-MAR-10 16:08:22;;;;OtherProblem;;;;;;;;;;;;;;;en
84626;6;12-APR-10 16:48:02;;;;OtherProblem;;;;;;;;;;;;;;;en
9792;14;22-APR-10 13:56:29;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
69566;14;14-APR-10 15:29:45;;unknown;;;;;;;;;;;;;;;;;en
84727;6;22-MAR-10 10:54:46;;unknown;;;;;;;;;;;;;;;;;en
27317;8;13-APR-10 14:44:51;;unknown;;;;;;;;;;;;;;;;;en
37963;12;01-APR-10 13:10:29;;unknown;;;;;;;;;;;;;;;;;en
79776;8;20-APR-10 12:16:42;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;;3;Sure;en
37980;8;13-APR-10 14:44:36;;;;OtherProblem;;;;;;;;;;;;;;;en
77478;8;15-APR-10 12:33:01;;mixed;;;;;;;;;;;;;;;;;en
20527;13;22-MAR-10 11:58:28;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
16569;6;12-APR-10 16:34:07;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
9219;8;15-APR-10 11:54:40;;;;OtherProblem;;;;;;;;;;;;;;;en
25011;14;13-APR-10 15:54:16;;;;OtherProblem;;;;;;;;;;;;;;;en
84543;6;13-APR-10 15:12:45;;;;OtherProblem;;;;;;;;;;;;;;;en
84543;8;19-MAR-10 12:27:59;;;;OtherProblem;;;;;;;;;;;;;;;en
35333;12;08-APR-10 14:29:03;;mixed;;;;;;;;;;;;;;;;;en
35333;6;31-MAR-10 15:15:13;;mixed;;;;;;;;;;;;;;;;;en
60619;7;30-MAR-10 17:09:39;;;;OtherProblem;;;;;;;;;;;;;;;en
66128;8;14-APR-10 11:33:06;;;;OtherProblem;;;;;;;;;;;;;;;en
75981;14;22-APR-10 14:22:29;;;;OtherProblem;;;;;;;;;;;;;;;en
75981;8;13-APR-10 16:21:00;;;;OtherProblem;;;;;;;;;;;;;;;en
61223;12;06-APR-10 13:06:42;;;;OtherProblem;;;;;;;;;;;;;;;en
61223;6;13-APR-10 16:27:01;;;;OtherProblem;;;;;;;;;;;;;;;en
81068;6;12-APR-10 16:41:11;;;;OtherProblem;;;;;;;;;;;;;;;en
1756;8;23-APR-10 11:12:41;;;;OtherProblem;;;;;;;;;;;;;;;en
66636;12;07-APR-10 11:22:11;;;;OtherProblem;;;;;;;;;;;;;;;en
96486;8;22-APR-10 09:39:53;;;;OtherProblem;;;;;;;;;;;;;;;en
66757;6;19-APR-10 10:02:03;;;;OtherProblem;;;;;;;;;;;;;;;en
57125;14;20-APR-10 15:10:57;;;;OtherProblem;;;;;;;;;;;;;;;en
40585;14;20-APR-10 12:10:25;;;;OtherProblem;;;;;;;;;;;;;;;en
90625;8;19-MAR-10 12:19:07;;;;OtherProblem;;;;;;;;;;;;;;;en
10083;13;22-MAR-10 11:57:58;;de;;;;;;;;;;;;;;;;;en
10083;8;06-APR-10 11:59:19;;de;;;;;;;;;;;;;;;;;en
60724;8;15-APR-10 15:04:21;;;;OtherProblem;;;;;;;;;;;;;;;en
80646;12;14-APR-10 18:33:02;;;;OtherProblem;;;;;;;;;;;;;;;en
32676;12;21-APR-10 16:08:01;;;;OtherProblem;;;;;;;;;;;;;;;en
83572;7;31-MAR-10 14:18:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
3334;6;12-APR-10 12:01:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
15321;14;24-MAR-10 10:39:25;;;;OtherProblem;;;;;;;;;;;;;;;en
15321;6;30-MAR-10 15:30:25;;;;OtherProblem;;;;;;;;;;;;;;;en
62285;8;13-APR-10 11:37:13;;;;OtherProblem;;;;;;;;;;;;;;;en
55324;13;17-MAR-10 15:45:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
40381;6;22-MAR-10 10:13:16;;;;OtherProblem;;;;;;;;;;;;;;;en
26922;6;16-APR-10 18:30:24;;;;OtherProblem;;;;;;;;;;;;;;;en
54925;12;12-APR-10 14:53:21;;;;OtherProblem;;;;;;;;;;;;;;;en
54925;14;14-APR-10 14:14:50;;;;OtherProblem;;;;;;;;;;;;;;;en
19511;14;14-APR-10 14:46:45;;TooFewText;;;;;;;;;;;;;;;;;en
98493;7;01-APR-10 11:10:39;;;;OtherProblem;;;;;;;;;;;;;;;en
80018;14;20-APR-10 13:51:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
73965;8;20-APR-10 14:21:09;;unknown;;;;;;;;;;;;;;;;;en
8936;6;14-APR-10 11:17:55;;;;OtherProblem;;;;;;;;;;;;;;;en
74350;6;26-MAR-10 15:41:12;;;;OtherProblem;;;;;;;;;;;;;;;en
74350;7;01-APR-10 09:30:35;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;Media;NonDatabase;2;2;3;2;3;Sure;en
35208;14;20-APR-10 16:02:23;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
35208;6;22-MAR-10 10:15:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
55917;14;22-APR-10 16:39:03;;TooFewText;;;;;;;;;;;;;;;;;en
81879;6;20-APR-10 11:28:38;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
76945;8;14-APR-10 14:55:04;;;;OtherProblem;;;;;;;;;;;;;;;en
33411;14;22-APR-10 13:36:48;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
87957;8;16-APR-10 11:59:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
15729;8;19-MAR-10 12:28:44;;mixed;;;;;;;;;;;;;;;;;en
92977;8;13-APR-10 15:37:41;;;;OtherProblem;;;;;;;;;;;;;;;en
31093;6;13-APR-10 14:09:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
47958;8;07-APR-10 13:17:40;;de;;;;;;;;;;;;;;;;;en
49289;14;20-APR-10 16:14:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;Discussion;Personal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
25909;6;13-APR-10 10:57:10;;;;OtherProblem;;;;;;;;;;;;;;;en
25909;7;19-MAR-10 13:26:51;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
89920;13;17-MAR-10 13:20:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
45589;6;30-MAR-10 15:29:54;;;;OtherProblem;;;;;;;;;;;;;;;en
45589;8;14-APR-10 13:33:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
43271;12;14-APR-10 17:24:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
74675;6;19-APR-10 11:28:32;;;;OtherProblem;;;;;;;;;;;;;;;en
74675;7;01-APR-10 10:51:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
60209;12;21-APR-10 11:11:28;;de;;;;;;;;;;;;;;;;;en
62817;6;21-APR-10 10:06:59;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
45178;8;18-MAR-10 11:34:48;;de;;;;;;;;;;;;;;;;;en
97532;8;16-APR-10 16:23:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92576;14;15-APR-10 13:31:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92775;12;08-APR-10 13:54:45;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92775;14;14-APR-10 16:18:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
96946;7;31-MAR-10 11:10:37;;mixed;;;;;;;;;;;;;;;;;en
20281;8;22-APR-10 11:28:31;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
70185;12;01-APR-10 12:49:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
25434;6;31-MAR-10 15:35:19;;de;;;;;;;;;;;;;;;;;en
25434;8;24-MAR-10 11:45:22;;de;;;;;;;;;;;;;;;;;en
62624;14;16-APR-10 14:34:06;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
62624;8;21-APR-10 13:50:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
48231;6;20-APR-10 17:56:03;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
44336;12;21-APR-10 15:18:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92014;8;20-APR-10 11:52:16;;;;OtherProblem;;;;;;;;;;;;;;;en
64796;6;24-MAR-10 10:36:41;;unknown;;;;;;;;;;;;;;;;;en
5284;12;18-MAR-10 14:19:52;;unknown;;;;;;;;;;;;;;;;;en
5284;8;21-APR-10 13:57:42;;unknown;;;;;;;;;;;;;;;;;en
60024;14;21-APR-10 15:10:02;;fr;;;;;;;;;;;;;;;;;en
60024;6;22-MAR-10 11:05:09;;mixed;;;;;;;;;;;;;;;;;en
20466;6;30-MAR-10 15:59:52;;unknown;;;;;;;;;;;;;;;;;en
66393;8;21-APR-10 12:11:43;;fr;;;;;;;;;;;;;;;;;en
84003;6;13-APR-10 11:53:39;;;;OtherProblem;;;;;;;;;;;;;;;en
36697;14;22-APR-10 16:51:07;;fr;;;;;;;;;;;;;;;;;en
36697;8;22-APR-10 09:59:25;;fr;;;;;;;;;;;;;;;;;en
33114;14;16-APR-10 13:31:16;;;;OtherProblem;;;;;;;;;;;;;;;en
78264;12;12-APR-10 16:40:24;;;;OtherProblem;;;;;;;;;;;;;;;en
78264;8;14-APR-10 12:09:56;;;;OtherProblem;;;;;;;;;;;;;;;en
32898;14;16-APR-10 09:31:09;;unknown;;;;;;;;;;;;;;;;;en
64769;6;21-APR-10 11:01:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;1;2;3;2;2;Sure;en
95588;14;19-MAR-10 11:09:10;;;;OtherProblem;;;;;;;;;;;;;;;en
86681;14;15-APR-10 14:10:40;;de;;;;;;;;;;;;;;;;;en
70783;14;22-APR-10 15:12:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
70783;8;18-MAR-10 11:17:24;;;;OtherProblem;;;;;;;;;;;;;;;en
10733;12;01-APR-10 13:21:55;;de;;;;;;;;;;;;;;;;;en
59022;14;13-APR-10 13:35:08;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29885;12;21-APR-10 14:26:33;;de;;;;;;;;;;;;;;;;;en
37841;14;22-APR-10 13:55:26;;;;OtherProblem;;;;;;;;;;;;;;;en
74773;8;14-APR-10 13:34:27;;;;OtherProblem;;;;;;;;;;;;;;;en
40657;8;24-MAR-10 11:05:59;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
57436;8;13-APR-10 12:26:38;;de;;;;;;;;;;;;;;;;;en
51519;12;21-APR-10 14:49:46;;TooFewText;;;;;;;;;;;;;;;;;en
13588;6;31-MAR-10 10:37:11;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
76783;6;13-APR-10 14:00:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
23009;12;14-APR-10 18:55:24;;;;OtherProblem;;;;;;;;;;;;;;;en
23009;6;22-APR-10 11:26:26;;;;OtherProblem;;;;;;;;;;;;;;;en
23009;8;13-APR-10 16:02:16;;;;OtherProblem;;;;;;;;;;;;;;;en
399;12;08-APR-10 13:43:00;;de;;;;;;;;;;;;;;;;;en
399;6;30-MAR-10 16:09:39;;mixed;;;;;;;;;;;;;;;;;en
12131;14;14-APR-10 14:15:17;;de;;;;;;;;;;;;;;;;;en
44658;14;20-APR-10 17:35:44;;TooFewText;;;;;;;;;;;;;;;;;en
37726;7;01-APR-10 11:39:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
93748;8;23-APR-10 11:02:15;;de;;;;;;;;;;;;;;;;;en
56176;8;07-APR-10 12:40:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
64420;6;13-APR-10 14:37:21;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
19988;6;30-MAR-10 16:08:49;;de;;;;;;;;;;;;;;;;;en
8156;8;08-APR-10 16:51:30;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;Discussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
25495;14;14-APR-10 15:12:18;;;;OtherProblem;;;;;;;;;;;;;;;en
23988;14;20-APR-10 16:16:12;;;;OtherProblem;;;;;;;;;;;;;;;en
50417;13;22-MAR-10 11:46:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54545;12;14-APR-10 17:28:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
61535;8;16-APR-10 11:01:45;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
38903;8;13-APR-10 15:55:50;;;;OtherProblem;;;;;;;;;;;;;;;en
37690;6;20-APR-10 14:13:42;;;;OtherProblem;;;;;;;;;;;;;;;en
45080;14;14-APR-10 17:21:29;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
45080;8;18-MAR-10 15:39:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
22976;6;20-APR-10 18:19:18;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
15670;6;19-MAR-10 13:39:57;;;;OtherProblem;;;;;;;;;;;;;;;en
15843;6;22-APR-10 11:31:16;;mixed;;;;;;;;;;;;;;;;;en
90344;12;12-APR-10 17:08:26;;mixed;;;;;;;;;;;;;;;;;en
96465;7;01-APR-10 09:25:40;;mixed;;;;;;;;;;;;;;;;;en
58232;12;08-APR-10 13:35:03;;;;OtherProblem;;;;;;;;;;;;;;;en
39730;14;20-APR-10 16:39:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
39099;6;31-MAR-10 11:43:29;;TooFewText;;;;;;;;;;;;;;;;;en
39099;8;15-APR-10 13:52:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
40308;6;20-APR-10 18:11:05;;unknown;;;;;;;;;;;;;;;;;en
3126;14;14-APR-10 15:49:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
30706;8;24-MAR-10 12:15:09;;;;OtherProblem;;;;;;;;;;;;;;;en
52622;8;20-APR-10 14:05:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;;3;Sure;en
90483;12;14-APR-10 17:22:09;;;;OtherProblem;;;;;;;;;;;;;;;en
13091;14;14-APR-10 15:39:09;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92738;12;12-APR-10 15:46:12;;unknown;;;;;;;;;;;;;;;;;en
38168;6;31-MAR-10 13:15:56;;;;OtherProblem;;;;;;;;;;;;;;;en
38168;8;20-APR-10 12:06:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
60370;14;22-APR-10 15:00:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
24667;6;13-APR-10 15:30:56;;;;OtherProblem;;;;;;;;;;;;;;;en
41182;8;21-APR-10 11:59:37;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
60578;14;24-MAR-10 10:44:23;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
49783;6;30-MAR-10 16:07:00;;;;OtherProblem;;;;;;;;;;;;;;;en
30393;12;18-MAR-10 15:23:15;;unknown;;;;;;;;;;;;;;;;;en
70582;8;18-MAR-10 15:11:20;;;;OtherProblem;;;;;;;;;;;;;;;en
40411;12;18-MAR-10 15:17:14;;mixed;;;;;;;;;;;;;;;;;en
40411;8;24-MAR-10 10:52:31;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50431;8;18-MAR-10 17:13:43;;de;;;;;;;;;;;;;;;;;en
80044;7;01-APR-10 10:24:13;;;;OtherProblem;;;;;;;;;;;;;;;en
47854;14;14-APR-10 13:26:25;;de;;;;;;;;;;;;;;;;;en
90215;8;20-APR-10 14:33:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
27400;14;15-APR-10 14:53:56;;unknown;;;;;;;;;;;;;;;;;en
68068;12;19-APR-10 16:10:37;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54109;8;01-APR-10 14:05:23;;unknown;;;;;;;;;;;;;;;;;en
70045;6;20-APR-10 18:14:29;;;;OtherProblem;;;;;;;;;;;;;;;en
65277;6;31-MAR-10 14:48:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
35563;8;18-MAR-10 11:50:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
95360;8;24-MAR-10 10:11:10;;;;OtherProblem;;;;;;;;;;;;;;;en
6253;14;22-APR-10 13:23:13;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
16360;6;22-APR-10 11:30:26;;;;OtherProblem;;;;;;;;;;;;;;;en
37020;6;21-APR-10 14:25:22;;unknown;;;;;;;;;;;;;;;;;en
81847;6;13-APR-10 11:54:00;;de;;;;;;;;;;;;;;;;;en
62861;12;01-APR-10 10:34:03;;;;OtherProblem;;;;;;;;;;;;;;;en
67856;8;15-APR-10 14:41:40;;;;OtherProblem;;;;;;;;;;;;;;;en
92766;6;21-APR-10 14:23:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
3469;8;14-APR-10 15:39:57;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
78050;12;21-APR-10 13:46:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
78050;8;20-APR-10 14:15:06;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
69904;8;15-APR-10 11:44:09;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
37618;8;15-APR-10 14:00:51;;unknown;;;;;;;;;;;;;;;;;en
