ID;Domain;TopDomain;cname;ip
35740;frauenhoroskop.eu;frauenhoroskop.eu;frauenhoroskop.eu;79.132.135.186
30757;free-webpages.eu;free-webpages.eu;free-webpages.eu;79.132.135.186
60685;gainsbourg.eu;gainsbourg.eu;gainsbourg.eu;79.132.135.186
60685;gainsbourg.eu;gainsbourg.eu;gainsbourg.eu;79.132.135.186
35851;gerau.eu;gerau.eu;gerau.eu;79.132.135.186
16063;h15.eu;h15.eu;h15.eu;79.132.135.186
16063;h15.eu;h15.eu;h15.eu;79.132.135.186
16063;h15.eu;h15.eu;h15.eu;79.132.135.186
26039;hauptseite.eu;hauptseite.eu;hauptseite.eu;79.132.135.186
35981;heizanlagen.eu;heizanlagen.eu;heizanlagen.eu;79.132.135.186
46013;heizungskessel.eu;heizungskessel.eu;heizungskessel.eu;79.132.135.186
35991;herhold.eu;herhold.eu;herhold.eu;79.132.135.186
6299;immenhausen.eu;immenhausen.eu;immenhausen.eu;79.132.135.186
80696;immenhof.eu;immenhof.eu;immenhof.eu;79.132.135.186
75844;jadakiss.eu;jadakiss.eu;jadakiss.eu;79.132.135.186
90927;kostensenkung.eu;kostensenkung.eu;kostensenkung.eu;79.132.135.186
36330;krankentagegeldversicherung.eu;krankentagegeldversicherung.eu;krankentagegeldversicherung.eu;79.132.135.186
36330;krankentagegeldversicherung.eu;krankentagegeldversicherung.eu;krankentagegeldversicherung.eu;79.132.135.186
21453;leasingbank.eu;leasingbank.eu;leasingbank.eu;79.132.135.186
96019;leasingdirekt.eu;leasingdirekt.eu;leasingdirekt.eu;79.132.135.186
11419;liebenscheid.eu;liebenscheid.eu;liebenscheid.eu;79.132.135.186
21496;linsentruebung.eu;linsentruebung.eu;linsentruebung.eu;79.132.135.186
6731;meteoriten.eu;meteoriten.eu;meteoriten.eu;79.132.135.186
16758;narkosemittel.eu;narkosemittel.eu;narkosemittel.eu;79.132.135.186
6819;nefilim.eu;nefilim.eu;nefilim.eu;79.132.135.186
6819;nefilim.eu;nefilim.eu;nefilim.eu;79.132.135.186
76417;pforte.eu;pforte.eu;pforte.eu;79.132.135.186
17007;prepaidhandys.eu;prepaidhandys.eu;prepaidhandys.eu;79.132.135.186
7134;reformen.eu;reformen.eu;reformen.eu;79.132.135.186
31952;reha-klinik.eu;reha-klinik.eu;reha-klinik.eu;79.132.135.186
61868;reklameschilder.eu;reklameschilder.eu;reklameschilder.eu;79.132.135.186
22118;romantik.eu;romantik.eu;romantik.eu;79.132.135.186
22118;romantik.eu;romantik.eu;romantik.eu;79.132.135.186
96671;rsscollection.eu;rsscollection.eu;rsscollection.eu;79.132.135.186
71797;schlimm.eu;schlimm.eu;schlimm.eu;79.132.135.186
47206;sierra-madre.eu;sierra-madre.eu;sierra-madre.eu;79.132.135.186
57163;sozial.eu;sozial.eu;sozial.eu;79.132.135.186
57163;sozial.eu;sozial.eu;sozial.eu;79.132.135.186
57172;spielplattform.eu;spielplattform.eu;spielplattform.eu;79.132.135.186
2484;sport-physio.eu;sport-physio.eu;sport-physio.eu;79.132.135.186
62175;tabora.eu;tabora.eu;tabora.eu;79.132.135.186
67201;taxi-ruf.eu;taxi-ruf.eu;taxi-ruf.eu;79.132.135.186
2588;teilzahlungskredit.eu;teilzahlungskredit.eu;teilzahlungskredit.eu;79.132.135.186
12479;tvkarten.eu;tvkarten.eu;tvkarten.eu;79.132.135.186
22587;umweltschutz.eu;umweltschutz.eu;umweltschutz.eu;79.132.135.186
32434;unconditional.eu;unconditional.eu;unconditional.eu;79.132.135.186
7700;vorbeugung.eu;vorbeugung.eu;vorbeugung.eu;79.132.135.186
7700;vorbeugung.eu;vorbeugung.eu;vorbeugung.eu;79.132.135.186
67498;windfang.eu;windfang.eu;windfang.eu;79.132.135.186
77293;worbis.eu;worbis.eu;worbis.eu;79.132.135.186
47763;www.anlegernews.eu;anlegernews.eu;www.anlegernews.eu;79.132.135.186
32726;www.bankconsult.eu;bankconsult.eu;www.bankconsult.eu;79.132.135.186
57763;www.baufit.eu;baufit.eu;www.baufit.eu;79.132.135.186
12877;www.bienenhaus.eu;bienenhaus.eu;www.bienenhaus.eu;79.132.135.186
37886;www.borchen.eu;borchen.eu;www.borchen.eu;79.132.135.186
53133;www.drogenentzug.eu;drogenentzug.eu;www.drogenentzug.eu;79.132.135.186
53133;www.drogenentzug.eu;drogenentzug.eu;www.drogenentzug.eu;79.132.135.186
53133;www.drogenentzug.eu;drogenentzug.eu;www.drogenentzug.eu;79.132.135.186
33354;www.gerau.eu;gerau.eu;www.gerau.eu;79.132.135.186
38414;www.geschicklichkeitsspiele.eu;geschicklichkeitsspiele.eu;www.geschicklichkeitsspiele.eu;79.132.135.186
53529;www.heizungskessel.eu;heizungskessel.eu;www.heizungskessel.eu;79.132.135.186
63442;www.immenhausen.eu;immenhausen.eu;www.immenhausen.eu;79.132.135.186
8670;www.immenhof.eu;immenhof.eu;www.immenhof.eu;79.132.135.186
98356;www.kapitalanlagebetrug.eu;kapitalanlagebetrug.eu;www.kapitalanlagebetrug.eu;79.132.135.186
18777;www.langenegger.eu;langenegger.eu;www.langenegger.eu;79.132.135.186
18791;www.leihoma.eu;leihoma.eu;www.leihoma.eu;79.132.135.186
33739;www.lotties.eu;lotties.eu;www.lotties.eu;79.132.135.186
33739;www.lotties.eu;lotties.eu;www.lotties.eu;79.132.135.186
48847;www.mainhausen.eu;mainhausen.eu;www.mainhausen.eu;79.132.135.186
93606;www.narkosemittel.eu;narkosemittel.eu;www.narkosemittel.eu;79.132.135.186
4155;www.parkverbot.eu;parkverbot.eu;www.parkverbot.eu;79.132.135.186
34061;www.reformen.eu;reformen.eu;reformen.eu;79.132.135.186
79120;www.wallroth.eu;wallroth.eu;www.wallroth.eu;79.132.135.186
64445;www.wienurlaub.eu;wienurlaub.eu;www.wienurlaub.eu;79.132.135.186
99267;www.youthzone.eu;youthzone.eu;www.youthzone.eu;79.132.135.186
99284;www.zuckerbaecker.eu;zuckerbaecker.eu;www.zuckerbaecker.eu;79.132.135.186
64536;youthzone.eu;youthzone.eu;youthzone.eu;79.132.135.186
24721;zuckerbaecker.eu;zuckerbaecker.eu;zuckerbaecker.eu;79.132.135.186
55442;empac.creandi.eu;creandi.eu;empac.creandi.eu;79.132.228.165
64978;braathens.eu;braathens.eu;braathens.eu;79.136.114.229
64978;braathens.eu;braathens.eu;braathens.eu;79.136.114.229
55799;gaycork.eu;gaycork.eu;gaycork.eu;79.140.142.22
57737;www.avrildoyle.eu;avrildoyle.eu;lb1.reg365.net.;79.140.142.22
93375;www.kolovesi.eu;kolovesi.eu;www.kolovesi.eu;79.141.144.174
90069;eclass.eu;eclass.eu;eclass.eu;79.142.32.43
90069;eclass.eu;eclass.eu;eclass.eu;79.142.32.43
89401;affectnetwork.eu;affectnetwork.eu;affectnetwork.eu;79.170.244.32
65556;featuredsites.eu;featuredsites.eu;www.featuredsites.eu;79.170.40.
23076;www.cliftonlodgehotel.eu;cliftonlodgehotel.eu;www.cliftonlodgehotel.eu;79.170.40.166
54895;beer-mats.eu;beer-mats.eu;beer-mats.eu;79.170.40.170
80185;excellence-records.eu;excellence-records.eu;excellence-records.eu;79.170.40.170
9423;www.theexecutiveclub.eu;theexecutiveclub.eu;www.theexecutiveclub.eu;79.170.40.170
82879;www.featuredsites.eu;featuredsites.eu;www.featuredsites.eu;79.170.40.173
68388;www.integratedtechnologies.eu;integratedtechnologies.eu;www.integratedtechnologies.eu;79.170.40.177
48807;www.lighttherapysystems.eu;lighttherapysystems.eu;www.lighttherapysystems.eu;79.170.40.178
90026;dreamswing.eu;dreamswing.eu;dreamswing.eu;79.170.40.182
43340;www.felasa.eu;felasa.eu;www.felasa.eu;79.170.40.247
27941;www.carweekly.eu;carweekly.eu;www.carweekly.eu;79.170.40.32
57920;www.cheap-laptops.eu;cheap-laptops.eu;www.cheap-laptops.eu;79.170.40.34
98021;www.flexitallic.eu;flexitallic.eu;www.flexitallic.eu;79.170.40.4
40265;davidleigh.eu;davidleigh.eu;davidleigh.eu;79.170.40.45
65890;healthcarereviews.eu;healthcarereviews.eu;healthcarereviews.eu;79.170.40.45
77682;www.degreexpress.eu;degreexpress.eu;www.degreexpress.eu;79.170.40.54
15471;duchyofcornwall.eu;duchyofcornwall.eu;duchyofcornwall.eu;79.170.40.55
35496;english.hitfoundation.eu;hitfoundation.eu;english.hitfoundation.eu;79.170.90.154
46037;hitfoundation.eu;hitfoundation.eu;hitfoundation.eu;79.170.90.154
33594;www.jonathanreeder.eu;jonathanreeder.eu;www.jonathanreeder.eu;79.170.95.51
33594;www.jonathanreeder.eu;jonathanreeder.eu;www.jonathanreeder.eu;79.170.95.51
33594;www.jonathanreeder.eu;jonathanreeder.eu;www.jonathanreeder.eu;79.170.95.51
61642;partyzan.eu;partyzan.eu;partyzan.eu;79.172.192.19
90242;euwiw.eu;euwiw.eu;euwiw.eu;79.172.211.147
85583;hajdubihar.eu;hajdubihar.eu;hajdubihar.eu;79.172.211.185
75712;idokep.eu;idokep.eu;idokep.eu;79.172.211.37
64664;aksnet.eu;aksnet.eu;aksnet.eu;79.96.107.107
64664;aksnet.eu;aksnet.eu;aksnet.eu;79.96.107.107
84626;bnos.eu;bnos.eu;bnos.eu;79.96.14.25
9792;abcproject.eu;abcproject.eu;abcproject.eu;79.96.18.135
69566;agrobusiness.eu;agrobusiness.eu;agrobusiness.eu;79.96.39.76
84727;cartablanca.eu;cartablanca.eu;cartablanca.eu;79.96.67.242
27317;taniedoladowanie.eu;taniedoladowanie.eu;taniedoladowanie.eu;79.96.68.131
37963;www.cimoszewicz.eu;cimoszewicz.eu;cimoszewicz.eu;79.96.70.51
79776;coart.eu;coart.eu;coart.eu;79.96.86.238
37980;www.coart.eu;coart.eu;coart.eu;79.96.86.238
77478;www.bigchina.eu;bigchina.eu;bigchina.eu;79.96.91.28
20527;ehc2009.eu;ehc2009.eu;ehc2009.eu;79.98.24.15
16569;lpdf.eu;lpdf.eu;lpdf.eu;79.98.24.166
9219;www.ryterna.eu;ryterna.eu;www.ryterna.eu;79.98.24.5
25011;belgie.dolceta.eu;dolceta.eu;belgie.dolceta.eu;79.99.202.19
84543;belgique.dolceta.eu;dolceta.eu;belgique.dolceta.eu;79.99.202.19
84543;belgique.dolceta.eu;dolceta.eu;belgique.dolceta.eu;79.99.202.19
35333;dolceta.eu;dolceta.eu;dolceta.eu;79.99.202.19
35333;dolceta.eu;dolceta.eu;dolceta.eu;79.99.202.19
60619;france.dolceta.eu;dolceta.eu;france.dolceta.eu;79.99.202.19
66128;italia.dolceta.eu;dolceta.eu;italia.dolceta.eu;79.99.202.19
75981;kypros.dolceta.eu;dolceta.eu;kypros.dolceta.eu;79.99.202.19
75981;kypros.dolceta.eu;dolceta.eu;kypros.dolceta.eu;79.99.202.19
61223;latvija.dolceta.eu;dolceta.eu;latvija.dolceta.eu;79.99.202.19
61223;latvija.dolceta.eu;dolceta.eu;latvija.dolceta.eu;79.99.202.19
81068;magyarorszag.dolceta.eu;dolceta.eu;magyarorszag.dolceta.eu;79.99.202.19
1756;malta.dolceta.eu;dolceta.eu;malta.dolceta.eu;79.99.202.19
66636;osterreich.dolceta.eu;dolceta.eu;osterreich.dolceta.eu;79.99.202.19
96486;polska.dolceta.eu;dolceta.eu;polska.dolceta.eu;79.99.202.19
66757;portugal.dolceta.eu;dolceta.eu;portugal.dolceta.eu;79.99.202.19
57125;slovensko.dolceta.eu;dolceta.eu;slovensko.dolceta.eu;79.99.202.19
40585;eventcalendar.tourismus-untersee.eu;tourismus-untersee.eu;eventcalendar.tourismus-untersee.eu;80.148.41.210
90625;holidayplaner.tourismus-untersee.eu;tourismus-untersee.eu;holidayplaner.tourismus-untersee.eu;80.148.41.210
10083;bodensee.eu;bodensee.eu;bodensee.eu;80.148.41.211
10083;bodensee.eu;bodensee.eu;bodensee.eu;80.148.41.211
60724;geoexpert.eu;geoexpert.eu;geoexpert.eu;80.169.63.221
80646;hv-consult.eu;hv-consult.eu;hv-consult.eu;80.169.63.221
32676;www.arthensa.eu;arthensa.eu;www.arthensa.eu;80.169.63.221
83572;www.partnership.esflive.eu;esflive.eu;www.partnership.esflive.eu;80.169.63.221
3334;www.dvbnetwork.eu;dvbnetwork.eu;www.dvbnetwork.eu;80.190.131.40
15321;crosschamber.eu;crosschamber.eu;crosschamber.eu;80.190.144.112
15321;crosschamber.eu;crosschamber.eu;crosschamber.eu;80.190.144.112
62285;tracking.codeking.eu;codeking.eu;tracking.codeking.eu;80.190.180.204
55324;district59.eu;district59.eu;district59.eu;80.190.243.130
40381;dvd-camcorder.eu;dvd-camcorder.eu;dvd-camcorder.eu;80.190.252.196
26922;professionalpoker.eu;professionalpoker.eu;professionalpoker.eu;80.190.252.196
54925;bgstone.eu;bgstone.eu;bgstone.eu;80.196.101.244
54925;bgstone.eu;bgstone.eu;bgstone.eu;80.196.101.244
19511;www.valhalla-games.eu;valhalla-games.eu;www.valhalla-games.eu;80.198.124.85
98493;www.luksusescort.eu;luksusescort.eu;www.luksusescort.eu;80.198.71.188
80018;ecompetences.eu;ecompetences.eu;ecompetences.eu;80.237.132.129
73965;www.szekely-kunstmaler.eu;szekely-kunstmaler.eu;www.szekely-kunstmaler.eu;80.237.132.157
8936;www.mc-ic.eu;mc-ic.eu;www.mc-ic.eu;80.237.132.161
74350;about.buschhausen.eu;buschhausen.eu;about.buschhausen.eu;80.237.132.18
74350;about.buschhausen.eu;buschhausen.eu;about.buschhausen.eu;80.237.132.18
35208;curriculum-vitae.buschhausen.eu;buschhausen.eu;curriculum-vitae.buschhausen.eu;80.237.132.18
35208;curriculum-vitae.buschhausen.eu;buschhausen.eu;curriculum-vitae.buschhausen.eu;80.237.132.18
55917;guitar-tuner.buschhausen.eu;buschhausen.eu;guitar-tuner.buschhausen.eu;80.237.132.18
81879;stevie.buschhausen.eu;buschhausen.eu;stevie.buschhausen.eu;80.237.132.18
76945;synchronizing.buschhausen.eu;buschhausen.eu;synchronizing.buschhausen.eu;80.237.132.18
33411;www.guitar-blog.buschhausen.eu;buschhausen.eu;www.guitar-blog.buschhausen.eu;80.237.132.18
87957;www.firstar.eu;firstar.eu;www.firstar.eu;80.237.132.187
15729;fen-international.eu;fen-international.eu;fen-international.eu;80.237.132.24
92977;www.fen-international.eu;fen-international.eu;www.fen-international.eu;80.237.132.24
31093;indubius.eu;indubius.eu;indubius.eu;80.237.132.27
47958;www.callsheet.eu;callsheet.eu;www.callsheet.eu;80.237.132.27
49289;www.spencerbellmemorial.eu;spencerbellmemorial.eu;www.spencerbellmemorial.eu;80.237.132.31
25909;gasbottle-county.eu;gasbottle-county.eu;gasbottle-county.eu;80.237.132.62
25909;gasbottle-county.eu;gasbottle-county.eu;gasbottle-county.eu;80.237.132.62
89920;dataprotection.eu;dataprotection.eu;dataprotection.eu;80.237.132.94
45589;eseip.eu;eseip.eu;eseip.eu;80.237.132.98
45589;eseip.eu;eseip.eu;eseip.eu;80.237.132.98
43271;www.eseip.eu;eseip.eu;www.eseip.eu;80.237.132.98
74675;bpr-project.eu;bpr-project.eu;bpr-project.eu;80.237.155.51
74675;bpr-project.eu;bpr-project.eu;bpr-project.eu;80.237.155.51
60209;der-zahn.eu;der-zahn.eu;der-zahn.eu;80.237.164.83
62817;www.catsub.eu;catsub.eu;www.catsub.eu;80.237.175.98
45178;cep.eu;cep.eu;cep.eu;80.237.190.76
97532;www.biotecpharmacon.eu;biotecpharmacon.eu;www.biotecpharmacon.eu;80.239.119.101
92576;www.c2-europe.eu;c2-europe.eu;c2-europe.eu;80.239.139.124
92775;www.docpaul.eu;docpaul.eu;docpaul.eu;80.239.139.126
92775;www.docpaul.eu;docpaul.eu;docpaul.eu;80.239.139.126
96946;sydenhelse.eu;sydenhelse.eu;sydenhelse.eu;80.239.141.236
20281;cocooning-in-silk.eu;cocooning-in-silk.eu;cocooning-in-silk.eu;80.239.207.159
70185;eas8.emediate.eu;emediate.eu;eas8.emediate.eu;80.239.207.50
25434;docu-trade.eu;docu-trade.eu;docu-trade.eu;80.241.206.199
25434;docu-trade.eu;docu-trade.eu;docu-trade.eu;80.241.206.199
62624;www.ares-conference.eu;ares-conference.eu;www.ares-conference.eu;80.243.163.59
62624;www.ares-conference.eu;ares-conference.eu;www.ares-conference.eu;80.243.163.59
48231;www.elmart.eu;elmart.eu;www.elmart.eu;80.243.163.59
44336;www.starbus-project.eu;starbus-project.eu;www.starbus-project.eu;80.245.60.78
92014;teladnetgo.eu;teladnetgo.eu;teladnetgo.eu;80.247.225.31
64796;auvillar.eu;auvillar.eu;auvillar.eu;80.247.228.60
5284;cariboutg.eu;cariboutg.eu;cariboutg.eu;80.247.228.60
5284;cariboutg.eu;cariboutg.eu;cariboutg.eu;80.247.228.60
60024;centre-formation-conseil.eu;centre-formation-conseil.eu;centre-formation-conseil.eu;80.247.228.60
60024;centre-formation-conseil.eu;centre-formation-conseil.eu;centre-formation-conseil.eu;80.247.228.60
20466;droitdulocataire.eu;droitdulocataire.eu;droitdulocataire.eu;80.247.228.60
66393;mandrivalinux-online.eu;mandrivalinux-online.eu;mandrivalinux-online.eu;80.247.228.60
84003;www.trademark-registrations.eu;trademark-registrations.eu;www.trademark-registrations.eu;80.248.211.69
36697;objectifplus.eu;objectifplus.eu;objectifplus.eu;80.248.219.49
36697;objectifplus.eu;objectifplus.eu;objectifplus.eu;80.248.219.49
33114;www.elontech.eu;elontech.eu;elontech.eu;80.250.5.74
78264;www.irexreader.eu;irexreader.eu;fohn.htc.irexnet.com.;80.255.245.67
78264;www.irexreader.eu;irexreader.eu;fohn.htc.irexnet.com.;80.255.245.67
32898;www.ciekawostki.eu;ciekawostki.eu;www.ciekawostki.eu;80.48.120.59
64769;atel-electronics.eu;atel-electronics.eu;atel-electronics.eu;80.48.19.9
95588;gotodoctor.eu;gotodoctor.eu;gotodoctor.eu;80.54.79.80
86681;rothhaus.eu;rothhaus.eu;www.rothhaus.eu;80.67.17.
70783;hotel-roemer.eu;hotel-roemer.eu;hotel-roemer.eu;80.67.17.10
70783;hotel-roemer.eu;hotel-roemer.eu;hotel-roemer.eu;80.67.17.10
10733;fiae.eu;fiae.eu;fiae.eu;80.67.17.201
59022;www.richclient2.eu;richclient2.eu;www.richclient2.eu;80.67.17.42
29885;autohaus-huber.eu;autohaus-huber.eu;autohaus-huber.eu;80.67.17.47
37841;www.bernotat.eu;bernotat.eu;www.bernotat.eu;80.67.17.5
74773;chat.login-club.eu;login-club.eu;chat.login-club.eu;80.67.17.87
40657;fluidforms.eu;fluidforms.eu;fluidforms.eu;80.67.21.102
57436;veg.eu;veg.eu;veg.eu;80.67.23.192
51519;maxhenkell.eu;maxhenkell.eu;maxhenkell.eu;80.67.26.190
13588;www.iacgroup.eu;iacgroup.eu;www.iacgroup.eu;80.67.26.196
76783;shariafinance.eu;shariafinance.eu;shariafinance.eu;80.67.28.101
23009;www.bwb.jugendoffizier.eu;jugendoffizier.eu;www.bwb.jugendoffizier.eu;80.67.28.137
23009;www.bwb.jugendoffizier.eu;jugendoffizier.eu;www.bwb.jugendoffizier.eu;80.67.28.137
23009;www.bwb.jugendoffizier.eu;jugendoffizier.eu;www.bwb.jugendoffizier.eu;80.67.28.137
399;bucerius-stiftung.eu;bucerius-stiftung.eu;bucerius-stiftung.eu;80.67.28.14
399;bucerius-stiftung.eu;bucerius-stiftung.eu;bucerius-stiftung.eu;80.67.28.14
12131;servicereport.eu;servicereport.eu;servicereport.eu;80.67.28.145
44658;xpand.eu;xpand.eu;xpand.eu;80.67.28.149
37726;www.anagnostec.eu;anagnostec.eu;www.anagnostec.eu;80.67.28.163
93748;www.prewalk.eu;prewalk.eu;www.prewalk.eu;80.67.28.163
56176;janne-ahonen.eu;janne-ahonen.eu;janne-ahonen.eu;80.67.28.42
64420;www.wdev.eu;wdev.eu;www.wdev.eu;80.67.28.51
19988;backcountryguide.eu;backcountryguide.eu;backcountryguide.eu;80.67.28.53
8156;www.cuboctaedro.eu;cuboctaedro.eu;www.cuboctaedro.eu;80.67.28.58
25495;eco-select.eu;eco-select.eu;eco-select.eu;80.67.28.60
23988;www.ngvaeurope.eu;ngvaeurope.eu;www.ngvaeurope.eu;80.67.28.82
50417;ecc.european-citizens-consultations.eu;european-citizens-consultations.eu;ecc.european-citizens-consultations.eu;80.67.30.9
54545;www.young-ideas-for-europe.eu;young-ideas-for-europe.eu;www.young-ideas-for-europe.eu;80.67.30.9
61535;naturessunshine.eu;naturessunshine.eu;naturessunshine.eu;80.6.88.73
38903;www.naturessunshine.eu;naturessunshine.eu;naturessunshine.eu;80.6.88.73
37690;www.abruzzocasa.eu;abruzzocasa.eu;abruzzocasa.eu;80.68.90.248
45080;bose-l1-gazette.eu;bose-l1-gazette.eu;bose-l1-gazette.eu;80.69.83.17
45080;bose-l1-gazette.eu;bose-l1-gazette.eu;bose-l1-gazette.eu;80.69.83.17
22976;www.bose-l1-gazette.eu;bose-l1-gazette.eu;bose-l1-gazette.eu;80.69.83.17
15670;european-travel.eu;european-travel.eu;european-travel.eu;80.69.89.145
15843;fr.indigomagazine.eu;indigomagazine.eu;indigomagazine.eu;80.69.94.108
90344;fr.indigomag.eu;indigomag.eu;www.indigomag.eu;80.69.94.108
96465;pl.indigomagazine.eu;indigomagazine.eu;indigomagazine.eu;80.69.94.108
58232;www.farming-simulator.eu;farming-simulator.eu;www.farming-simulator.eu;80.72.45.18
39730;aete.eu;aete.eu;aete.eu;80.76.85.148
39099;www.researchingcommunication.eu;researchingcommunication.eu;host1.webhost.ee.;80.79.113.194
39099;www.researchingcommunication.eu;researchingcommunication.eu;host1.webhost.ee.;80.79.113.194
40308;digitalne.eu;digitalne.eu;digitalne.eu;80.79.31.46
3126;www.careers-jobs.eu;careers-jobs.eu;www.careers-jobs.eu;80.84.51.18
30706;forfarmers.eu;forfarmers.eu;www.forfarmers.eu;80.85.129.1
52622;wiki.rleague.eu;rleague.eu;wiki.rleague.eu;80.86.83.34
90483;girlsbasket.eu;girlsbasket.eu;girlsbasket.eu;80.90.21.38
13091;www.dementia-in-europe.eu;dementia-in-europe.eu;bart.vo.lu.;80.90.45.57
92738;www.demowebsite.eu;demowebsite.eu;www.demowebsite.eu;80.95.161.83
38168;www.eftc2009.eu;eftc2009.eu;www.eftc2009.eu;80.95.165.125
38168;www.eftc2009.eu;eftc2009.eu;www.eftc2009.eu;80.95.165.125
60370;emotionconcept.eu;emotionconcept.eu;emotionconcept.eu;80.96.217.187
24667;xantipa.eu;xantipa.eu;xantipa.eu;81.0.225.65
41182;itacaproject.eu;itacaproject.eu;itacaproject.eu;81.0.240.208
60578;forum.dreadlords.eu;dreadlords.eu;forum.dreadlords.eu;81.0.240.221
49783;analystcentre.eu;analystcentre.eu;analystcentre.eu;81.0.246.123
30393;duety.eu;duety.eu;duety.eu;81.15.235.59
70582;fuereinander-miteinander.eu;fuereinander-miteinander.eu;fuereinander-miteinander.eu;81.169.135.47
40411;ecls.eu;ecls.eu;ecls.eu;81.169.145.66
40411;ecls.eu;ecls.eu;ecls.eu;81.169.145.66
50431;egc-pingou-vital.eu;egc-pingou-vital.eu;egc-pingou-vital.eu;81.169.145.66
80044;elbotxo.eu;elbotxo.eu;elbotxo.eu;81.169.145.66
47854;www.bebenroth.eu;bebenroth.eu;www.bebenroth.eu;81.169.145.66
90215;eucalandnetwork.eu;eucalandnetwork.eu;eucalandnetwork.eu;81.169.145.68
27400;tollerkaylo.eu;tollerkaylo.eu;tollerkaylo.eu;81.169.145.68
68068;www.eucalandnetwork.eu;eucalandnetwork.eu;www.eucalandnetwork.eu;81.169.145.68
54109;www.romtour.eu;romtour.eu;www.romtour.eu;81.169.145.68
70045;critici.eu;critici.eu;critici.eu;81.169.145.69
65277;disorderedmatter.eu;disorderedmatter.eu;disorderedmatter.eu;81.169.145.69
35563;european-desertnet.eu;european-desertnet.eu;european-desertnet.eu;81.169.145.69
95360;files.duke4ever.eu;duke4ever.eu;files.duke4ever.eu;81.169.145.69
6253;hybrid-cultures.eu;hybrid-cultures.eu;hybrid-cultures.eu;81.169.145.69
16360;joinvemma.eu;joinvemma.eu;joinvemma.eu;81.169.145.69
37020;safened.eu;safened.eu;safened.eu;81.169.145.69
81847;speeldozen.eu;speeldozen.eu;speeldozen.eu;81.169.145.69
62861;www.comenius-game.eu;comenius-game.eu;www.comenius-game.eu;81.169.145.69
67856;www.critici.eu;critici.eu;www.critici.eu;81.169.145.69
92766;www.disorderedmatter.eu;disorderedmatter.eu;www.disorderedmatter.eu;81.169.145.69
3469;www.european-desertnet.eu;european-desertnet.eu;www.european-desertnet.eu;81.169.145.69
78050;www.ghettokind.eu;ghettokind.eu;www.ghettokind.eu;81.169.145.69
78050;www.ghettokind.eu;ghettokind.eu;www.ghettokind.eu;81.169.145.69
69904;callunalefay.eu;callunalefay.eu;callunalefay.eu;81.169.145.70
37618;wijntjes.eu;wijntjes.eu;wijntjes.eu;81.169.145.70
87640;www.clay-project.eu;clay-project.eu;www.clay-project.eu;81.169.145.70
77949;www.finanzierungspartner.eu;finanzierungspartner.eu;www.finanzierungspartner.eu;81.169.145.70
49917;beautifulholland.eu;beautifulholland.eu;beautifulholland.eu;81.169.145.71
49943;bics-online.eu;bics-online.eu;bics-online.eu;81.169.145.71
77453;www.beautifulholland.eu;beautifulholland.eu;beautifulholland.eu;81.169.145.71
17975;www.brogart.eu;brogart.eu;www.brogart.eu;81.169.145.71
68189;www.freeze-drying.eu;freeze-drying.eu;freeze-drying.eu;81.169.145.71
38403;www.genfa.eu;genfa.eu;www.genfa.eu;81.169.145.71
94693;bestparking.eu;bestparking.eu;bestparking.eu;81.169.145.72
5659;elpetitprincep.eu;elpetitprincep.eu;elpetitprincep.eu;81.169.145.72
5659;elpetitprincep.eu;elpetitprincep.eu;elpetitprincep.eu;81.169.145.72
5659;elpetitprincep.eu;elpetitprincep.eu;elpetitprincep.eu;81.169.145.72
35592;ezbb-radar.eu;ezbb-radar.eu;ezbb-radar.eu;81.169.145.72
10864;gabelstapler-schule.eu;gabelstapler-schule.eu;gabelstapler-schule.eu;81.169.145.72
82391;www.badcompany2.eu;badcompany2.eu;www.badcompany2.eu;81.169.145.72
13217;www.elpetitprincep.eu;elpetitprincep.eu;www.elpetitprincep.eu;81.169.145.72
93062;www.futureinternet.eu;futureinternet.eu;www.futureinternet.eu;81.169.145.72
64880;bestofch.eu;bestofch.eu;bestofch.eu;81.169.145.73
7469;sun-gaming.eu;sun-gaming.eu;sun-gaming.eu;81.169.145.73
7469;sun-gaming.eu;sun-gaming.eu;sun-gaming.eu;81.169.145.73
27664;www.4lynn.eu;4lynn.eu;www.4lynn.eu;81.169.145.73
29230;www.singlezentrale.eu;singlezentrale.eu;www.singlezentrale.eu;81.169.145.73
84711;cape-classic.eu;cape-classic.eu;cape-classic.eu;81.169.145.74
89803;citygirl.eu;citygirl.eu;citygirl.eu;81.169.145.74
71201;lymepanoramas.eu;lymepanoramas.eu;lymepanoramas.eu;81.169.145.74
63151;www.ewoutvandenblink.eu;ewoutvandenblink.eu;www.ewoutvandenblink.eu;81.169.145.74
38854;www.miaznidaric.eu;miaznidaric.eu;www.miaznidaric.eu;81.169.145.74
33952;www.photheus.eu;photheus.eu;www.photheus.eu;81.169.145.74
44938;bailong.eu;bailong.eu;bailong.eu;81.169.145.75
44938;bailong.eu;bailong.eu;bailong.eu;81.169.145.75
5887;forum.bravis.eu;bravis.eu;forum.bravis.eu;81.169.145.75
85644;hokke.eu;hokke.eu;hokke.eu;81.169.145.75
53340;www.finelaw.eu;finelaw.eu;www.finelaw.eu;81.169.145.75
53340;www.finelaw.eu;finelaw.eu;www.finelaw.eu;81.169.145.75
32776;www.bioniccar.eu;bioniccar.eu;www.bioniccar.eu;81.169.145.82
